"playerId","name","sel","copa","positions","number","force","legend","squad"
"blerim-dzemaili","Džemaili","SUI","2018","VOL/MC/MD","15","75","false","SUI-2018-c51ab49e"
"gelson-fernandes","G. Fernandes","SUI","2018","VOL/MD/MC","16","74","false","SUI-2018-c51ab49e"
"denis-zakaria","Zakaria","SUI","2018","VOL/MC/MD","17","78","false","SUI-2018-c51ab49e"
"mario-gavranovic","Gavranović","SUI","2018","CA/PE","18","75","false","SUI-2018-c51ab49e"
"josip-drmic","Drmić","SUI","2018","CA","19","75","false","SUI-2018-c51ab49e"
"johan-djourou","Djourou","SUI","2018","ZAG","20","75","false","SUI-2018-c51ab49e"
"roman-burki","Bürki","SUI","2018","GOL","21","78","false","SUI-2018-c51ab49e"
"fabian-schar","Schär","SUI","2018","ZAG","22","79","false","SUI-2018-c51ab49e"
"xherdan-shaqiri","Shaqiri","SUI","2018","PD/PE/MEI","23","83","false","SUI-2018-c51ab49e"
"igor-akinfeev","Akinfeev","RUS","2018","GOL","1","82","false","RUS-2018-50c67f83"
"mario-fernandes","Fernandes","RUS","2018","LD/MD","2","78","false","RUS-2018-50c67f83"
"ilya-kutepov","Kutepov","RUS","2018","ZAG","3","75","false","RUS-2018-50c67f83"
"sergei-ignashevich","Ignashevich","RUS","2018","ZAG","4","77","false","RUS-2018-50c67f83"
"andrei-semyonov","Semyonov","RUS","2018","ZAG","5","71","false","RUS-2018-50c67f83"
"denis-cheryshev","Cheryshev","RUS","2018","ME/PE/MEI","6","80","false","RUS-2018-50c67f83"
"daler-kuzyayev","Kuzyayev","RUS","2018","VOL/MC/MD","7","76","false","RUS-2018-50c67f83"
"yury-gazinsky","Gazinsky","RUS","2018","VOL/MD","8","73","false","RUS-2018-50c67f83"
"alan-dzagoev","Dzagoev","RUS","2018","MEI/ME","9","78","false","RUS-2018-50c67f83"
"fyodor-smolov","Smolov","RUS","2018","CA/PE","10","77","false","RUS-2018-50c67f83"
"roman-zobnin","Zobnin","RUS","2018","VOL/MC/MD","11","76","false","RUS-2018-50c67f83"
"andrey-lunyov","Lunyov","RUS","2018","GOL","12","72","false","RUS-2018-50c67f83"
"fyodor-kudryashov","Kudryashov","RUS","2018","LE/ZAG","13","74","false","RUS-2018-50c67f83"
"vladimir-granat","Granat","RUS","2018","ZAG/LE","14","72","false","RUS-2018-50c67f83"
"aleksei-miranchuk","Al. Miranchuk","RUS","2018","MEI/PD","15","76","false","RUS-2018-50c67f83"
"anton-miranchuk","An. Miranchuk","RUS","2018","MC/ME/MEI","16","71","false","RUS-2018-50c67f83"
"aleksandr-golovin","Golovin","RUS","2018","MEI/MD/PD","17","83","false","RUS-2018-50c67f83"
"yuri-zhirkov","Zhirkov","RUS","2018","LE/ME","18","78","false","RUS-2018-50c67f83"
"aleksandr-samedov","Samedov","RUS","2018","PD/MD","19","74","false","RUS-2018-50c67f83"
"vladimir-gabulov","Gabulov","RUS","2018","GOL","20","70","false","RUS-2018-50c67f83"
"aleksandr-yerokhin","Yerokhin","RUS","2018","MC/CA","21","72","false","RUS-2018-50c67f83"
"artem-dzyuba","Dzyuba","RUS","2018","CA/PE","22","80","false","RUS-2018-50c67f83"
"igor-smolnikov","Smolnikov","RUS","2018","LD/MD","23","74","false","RUS-2018-50c67f83"
"robin-olsen","Olsen","SWE","2018","GOL","1","81","false","SWE-2018-f66d46cd"
"mikael-lustig","Lustig","SWE","2018","LD","2","78","false","SWE-2018-f66d46cd"
"victor-lindelof","Lindelöf","SWE","2018","ZAG","3","84","true","SWE-2018-f66d46cd"
"andreas-granqvist","Granqvist","SWE","2018","ZAG","4","83","false","SWE-2018-f66d46cd"
"martin-olsson","M. Olsson","SWE","2018","LE/MD","5","76","false","SWE-2018-f66d46cd"
"ludwig-augustinsson","Augustinsson","SWE","2018","LE","6","79","false","SWE-2018-f66d46cd"
"sebastian-larsson","S. Larsson","SWE","2018","VOL/MC/MD","7","77","false","SWE-2018-f66d46cd"
"albin-ekdal","Ekdal","SWE","2018","VOL","8","78","false","SWE-2018-f66d46cd"
"marcus-berg","Berg","SWE","2018","CA","9","82","false","SWE-2018-f66d46cd"
"emil-forsberg","Forsberg","SWE","2018","PE/MEI","10","85","true","SWE-2018-f66d46cd"
"john-guidetti","Guidetti","SWE","2018","CA","11","77","false","SWE-2018-f66d46cd"
"karl-johan-johnsson","Johnsson","SWE","2018","GOL","12","72","false","SWE-2018-f66d46cd"
"gustav-svensson","G. Svensson","SWE","2018","VOL/MD","13","74","false","SWE-2018-f66d46cd"
"filip-helander","Helander","SWE","2018","ZAG","14","75","false","SWE-2018-f66d46cd"
"oscar-hiljemark","Hiljemark","SWE","2018","MC","15","73","false","SWE-2018-f66d46cd"
"emil-krafth","Krafth","SWE","2018","LD/MD","16","73","false","SWE-2018-f66d46cd"
"viktor-claesson","Claesson","SWE","2018","PD/MD","17","79","false","SWE-2018-f66d46cd"
"pontus-jansson","Jansson","SWE","2018","ZAG","18","80","false","SWE-2018-f66d46cd"
"marcus-rohden","Rohden","SWE","2018","VOL/MC/MD","19","74","false","SWE-2018-f66d46cd"
"ola-toivonen","Toivonen","SWE","2018","CA/PE","20","78","false","SWE-2018-f66d46cd"
"jimmy-durmaz","Durmaz","SWE","2018","MD/ME","21","75","false","SWE-2018-f66d46cd"
"isaac-kiese-thelin","Kiese Thelin","SWE","2018","CA","22","74","false","SWE-2018-f66d46cd"
"kristoffer-nordfeldt","Nordfeldt","SWE","2018","GOL","23","75","false","SWE-2018-f66d46cd"
"franco-armani","Armani","ARG","2022","GOL","1","75","false","ARG-2022-2e1f3f30"
"juan-foyth","Foyth","ARG","2022","LD/ZAG","2","77","false","ARG-2022-2e1f3f30"
"nicolas-tagliafico","Tagliafico","ARG","2022","LE","3","79","false","ARG-2022-2e1f3f30"
"gonzalo-montiel","Montiel","ARG","2022","LD/MD","4","76","false","ARG-2022-2e1f3f30"
"leandro-paredes","Paredes","ARG","2022","VOL","5","79","false","ARG-2022-2e1f3f30"
"german-pezzella","Pezzella","ARG","2022","ZAG","6","75","false","ARG-2022-2e1f3f30"
"rodrigo-de-paul","De Paul","ARG","2022","VOL/MC/MD","7","83","false","ARG-2022-2e1f3f30"
"marcos-acuna","Acuña","ARG","2022","LE/ME","8","80","false","ARG-2022-2e1f3f30"
"julian-alvarez","J. Álvarez","ARG","2022","CA/PD","9","84","false","ARG-2022-2e1f3f30"
"lionel-messi","Messi","ARG","2022","PD/MEI/CA","10","95","true","ARG-2022-2e1f3f30"
"angel-di-maria","Di María","ARG","2022","MD/PD/ME","11","84","false","ARG-2022-2e1f3f30"
"geronimo-rulli","Rulli","ARG","2022","GOL","12","72","false","ARG-2022-2e1f3f30"
"cristian-romero","C. Romero","ARG","2022","ZAG","13","84","false","ARG-2022-2e1f3f30"
"exequiel-palacios","Palacios","ARG","2022","VOL/MD","14","77","false","ARG-2022-2e1f3f30"
"angel-correa","Correa","ARG","2022","PD/CA/PE","15","76","false","ARG-2022-2e1f3f30"
"thiago-almada","Almada","ARG","2022","ME/MEI/PE","16","73","false","ARG-2022-2e1f3f30"
"papu-gomez","Papu Gómez","ARG","2022","ME/MEI/PE","17","76","false","ARG-2022-2e1f3f30"
"guido-rodriguez","Guido Rodríguez","ARG","2022","VOL","18","77","false","ARG-2022-2e1f3f30"
"nicolas-otamendi","Otamendi","ARG","2022","ZAG","19","81","false","ARG-2022-2e1f3f30"
"alexis-mac-allister","Mac Allister","ARG","2022","MC/ME/MEI","20","81","false","ARG-2022-2e1f3f30"
"paulo-dybala","Dybala","ARG","2022","PD/CA/MEI","21","79","false","ARG-2022-2e1f3f30"
"lautaro-martinez","Lautaro","ARG","2022","CA/PE","22","82","false","ARG-2022-2e1f3f30"
"emiliano-martinez","E. Martínez","ARG","2022","GOL","23","88","false","ARG-2022-2e1f3f30"
"enzo-fernandez","Enzo Fernández","ARG","2022","VOL/MC/MD","24","82","false","ARG-2022-2e1f3f30"
"lisandro-martinez","L. Martínez","ARG","2022","ZAG/LE","25","80","false","ARG-2022-2e1f3f30"
"nahuel-molina","Molina","ARG","2022","LD/MD","26","78","false","ARG-2022-2e1f3f30"
"mathew-ryan","M. Ryan","AUS","2022","GOL","1","82","true","AUS-2022-6f7f7b7b"
"milos-degenek","Degenek","AUS","2022","ZAG/LD","2","73","false","AUS-2022-6f7f7b7b"
"nathaniel-atkinson","Atkinson","AUS","2022","LD","3","70","false","AUS-2022-6f7f7b7b"
"kye-rowles","Rowles","AUS","2022","ZAG","4","71","false","AUS-2022-6f7f7b7b"
"fran-karacic","Karačić","AUS","2022","LD","5","70","false","AUS-2022-6f7f7b7b"
"marco-tilio","Tilio","AUS","2022","PE/PD","6","68","false","AUS-2022-6f7f7b7b"
"mathew-leckie","Leckie","AUS","2022","PD/PE","7","81","false","AUS-2022-6f7f7b7b"
"bailey-wright","Wright","AUS","2022","ZAG","8","72","false","AUS-2022-6f7f7b7b"
"jamie-maclaren","Maclaren","AUS","2022","CA","9","74","false","AUS-2022-6f7f7b7b"
"ajdin-hrustic","Hrustić","AUS","2022","MC/MEI","10","75","false","AUS-2022-6f7f7b7b"
"awer-mabil","Mabil","AUS","2022","PE/PD","11","76","false","AUS-2022-6f7f7b7b"
"andrew-redmayne","Redmayne","AUS","2022","GOL","12","71","false","AUS-2022-6f7f7b7b"
"aaron-mooy","Mooy","AUS","2022","MC/MEI","13","80","false","AUS-2022-6f7f7b7b"
"riley-mcgree","McGree","AUS","2022","MC/MEI","14","74","false","AUS-2022-6f7f7b7b"
"mitchell-duke","Duke","AUS","2022","CA","15","73","false","AUS-2022-6f7f7b7b"
"aziz-behich","Behich","AUS","2022","LE","16","73","false","AUS-2022-6f7f7b7b"
"cammy-devlin","Devlin","AUS","2022","VOL","17","70","false","AUS-2022-6f7f7b7b"
"danny-vukovic","Vukovic","AUS","2022","GOL","18","70","false","AUS-2022-6f7f7b7b"
"harry-souttar","Souttar","AUS","2022","ZAG","19","79","false","AUS-2022-6f7f7b7b"
"thomas-deng","T. Deng","AUS","2022","ZAG/LE","20","68","false","AUS-2022-6f7f7b7b"
"garang-kuol","G. Kuol","AUS","2022","PE/CA","21","68","false","AUS-2022-6f7f7b7b"
"jackson-irvine","Irvine","AUS","2022","MC/MEI","22","79","false","AUS-2022-6f7f7b7b"
"craig-goodwin","Goodwin","AUS","2022","PE/LE","23","72","false","AUS-2022-6f7f7b7b"
"joel-king","J. King","AUS","2022","LE","24","69","false","AUS-2022-6f7f7b7b"
"jason-cummings","Cummings","AUS","2022","CA","25","67","false","AUS-2022-6f7f7b7b"
"keanu-baccus","Baccus","AUS","2022","VOL","26","69","false","AUS-2022-6f7f7b7b"
"keylor-navas","Keylor Navas","CRC","2022","GOL","1","92","true","CRC-2022-96fde86a"
"daniel-chacon","Daniel Chacón","CRC","2022","MC/MEI","2","68","false","CRC-2022-96fde86a"
"juan-pablo-vargas","Juan Pablo Vargas","CRC","2022","ZAG","3","74","false","CRC-2022-96fde86a"
"keysher-fuller","Keysher Fuller","CRC","2022","ZAG/LD","4","75","false","CRC-2022-96fde86a"
"celso-borges","Celso Borges","CRC","2022","VOL/MC/MD","5","85","false","CRC-2022-96fde86a"
"oscar-duarte","Óscar Duarte","CRC","2022","ZAG","6","78","false","CRC-2022-96fde86a"
"anthony-contreras","Anthony Contreras","CRC","2022","PE","7","68","false","CRC-2022-96fde86a"
"bryan-oviedo","Bryan Oviedo","CRC","2022","LE","8","76","false","CRC-2022-96fde86a"
"jewison-bennette","Jewison Bennette","CRC","2022","MC/MEI/ME","9","70","false","CRC-2022-96fde86a"
"bryan-ruiz","Bryan Ruiz","CRC","2022","MC/MEI","10","84","false","CRC-2022-96fde86a"
"christian-bolanos","Christian Bolaños","CRC","2022","MC/MEI/ME","11","76","false","CRC-2022-96fde86a"
"joel-campbell","Joel Campbell","CRC","2022","PE/CA","12","81","false","CRC-2022-96fde86a"
"oscar-granados","Óscar Granados","CRC","2022","PE","13","72","false","CRC-2022-96fde86a"
"youstin-salas","Youstin Salas","CRC","2022","MC/MEI","14","65","false","CRC-2022-96fde86a"
"francisco-calvo","Francisco Calvo","CRC","2022","ZAG","15","77","false","CRC-2022-96fde86a"
"esteban-alvarado","Esteban Alvarado","CRC","2022","GOL","18","72","false","CRC-2022-96fde86a"
"kendall-waston","Kendall Waston","CRC","2022","ZAG","19","77","false","CRC-2022-96fde86a"
"brandon-aguilera","Brandon Aguilera","CRC","2022","MC/MEI","20","68","false","CRC-2022-96fde86a"
"ronald-matarrita","Rónald Matarrita","CRC","2022","LE","21","74","false","CRC-2022-96fde86a"
"gerson-torres","Gerson Torres","CRC","2022","PE","22","68","false","CRC-2022-96fde86a"
"jose-luis-palma","José Luis Palma","CRC","2022","MC/MEI","23","70","false","CRC-2022-96fde86a"
"ian-smith","Ian Smith","CRC","2022","PD","24","64","false","CRC-2022-96fde86a"
"alisson","Alisson","BRA","2022","GOL","1","89","false","BRA-2022-7c5395c8"
"danilo","Danilo","BRA","2022","LD/LE/MD","2","80","false","BRA-2022-7c5395c8"
"thiago-silva","Thiago Silva","BRA","2022","ZAG","3","85","false","BRA-2022-7c5395c8"
"marquinhos","Marquinhos","BRA","2022","ZAG","4","86","false","BRA-2022-7c5395c8"
"casemiro","Casemiro","BRA","2022","VOL","5","87","false","BRA-2022-7c5395c8"
"alex-sandro","Alex Sandro","BRA","2022","LE/ME","6","78","false","BRA-2022-7c5395c8"
"lucas-paqueta","Lucas Paquetá","BRA","2022","MEI/ME","7","81","false","BRA-2022-7c5395c8"
"fred","Fred","BRA","2022","VOL/MD","8","77","false","BRA-2022-7c5395c8"
"richarlison","Richarlison","BRA","2022","CA/PE","9","82","false","BRA-2022-7c5395c8"
"neymar","Neymar","BRA","2022","MEI/PE/CA","10","90","true","BRA-2022-7c5395c8"
"raphinha","Raphinha","BRA","2022","PD/PE","11","82","false","BRA-2022-7c5395c8"
"weverton","Weverton","BRA","2022","GOL","12","70","false","BRA-2022-7c5395c8"
"dani-alves","Dani Alves","BRA","2022","LD/MD","13","74","false","BRA-2022-7c5395c8"
"eder-militao","Éder Militão","BRA","2022","ZAG/LD","14","83","false","BRA-2022-7c5395c8"
"fabinho","Fabinho","BRA","2022","VOL","15","81","false","BRA-2022-7c5395c8"
"alex-telles","Alex Telles","BRA","2022","LE/ME","16","75","false","BRA-2022-7c5395c8"
"bruno-guimaraes","Bruno Guimarães","BRA","2022","VOL/MC/MD","17","81","false","BRA-2022-7c5395c8"
"gabriel-jesus","Gabriel Jesus","BRA","2022","CA/PD","18","81","false","BRA-2022-7c5395c8"
"antony","Antony","BRA","2022","PD/PE","19","78","false","BRA-2022-7c5395c8"
"vinicius-junior","Vinícius Júnior","BRA","2022","PE/CA","20","86","false","BRA-2022-7c5395c8"
"rodrygo","Rodrygo","BRA","2022","PD/PE/CA","21","80","false","BRA-2022-7c5395c8"
"everton-ribeiro","Éverton Ribeiro","BRA","2022","VOL/MC/MEI/MD","22","74","false","BRA-2022-7c5395c8"
"ederson","Ederson","BRA","2022","GOL","23","85","false","BRA-2022-7c5395c8"
"bremer","Bremer","BRA","2022","ZAG","24","79","false","BRA-2022-7c5395c8"
"pedro","Pedro","BRA","2022","CA","25","77","false","BRA-2022-7c5395c8"
"gabriel-martinelli","Gabriel Martinelli","BRA","2022","PE/CA/PD","26","79","false","BRA-2022-7c5395c8"
"dominik-livakovic","Livaković","CRO","2022","GOL","1","87","false","CRO-2022-889b02e7"
"ivo-grbic","Grbić","CRO","2022","GOL","12","74","false","CRO-2022-889b02e7"
"ivica-ivusic","Ivušić","CRO","2022","GOL","23","72","false","CRO-2022-889b02e7"
"josip-juranovic","Juranović","CRO","2022","LD","22","80","false","CRO-2022-889b02e7"
"borna-barisic","Barišić","CRO","2022","LE/LD","3","78","false","CRO-2022-889b02e7"
"dejan-lovren","Lovren","CRO","2022","ZAG","6","81","false","CRO-2022-889b02e7"
"josko-gvardiol","Gvardiol","CRO","2022","ZAG/LE","20","87","false","CRO-2022-889b02e7"
"borna-sosa","Sosa","CRO","2022","LE","19","80","false","CRO-2022-889b02e7"
"domagoj-vida","Vida","CRO","2022","ZAG","21","76","false","CRO-2022-889b02e7"
"luka-modric","Modrić","CRO","2022","MC","10","92","true","CRO-2022-889b02e7"
"mateo-kovacic","Kovačić","CRO","2022","MC","8","87","false","CRO-2022-889b02e7"
"marcelo-brozovic","Brozović","CRO","2022","VOL","11","86","false","CRO-2022-889b02e7"
"nikola-vlasic","Vlašić","CRO","2022","MEI/PE/ME","13","82","false","CRO-2022-889b02e7"
"mario-pasalic","Pašalić","CRO","2022","MC","15","81","false","CRO-2022-889b02e7"
"luka-sucic","Sučić","CRO","2022","MC","25","76","false","CRO-2022-889b02e7"
"lovro-majer","Majer","CRO","2022","MEI/PD/MD","7","80","false","CRO-2022-889b02e7"
"ivan-perisic","Perišić","CRO","2022","PE/PD","4","87","true","CRO-2022-889b02e7"
"andrej-kramaric","Kramarić","CRO","2022","CA/MEI","9","85","false","CRO-2022-889b02e7"
"marko-livaja","Livaja","CRO","2022","CA/PE","14","77","false","CRO-2022-889b02e7"
"bruno-petkovic","Petković","CRO","2022","CA","16","78","false","CRO-2022-889b02e7"
"ante-budimir","Budimir","CRO","2022","CA","17","76","false","CRO-2022-889b02e7"
"mislav-orsic","Oršić","CRO","2022","PE/PD","18","79","false","CRO-2022-889b02e7"
"hernan-galindez","Galíndez","ECU","2022","GOL","1","76","false","ECU-2022-b73f4bc9"
"felix-torres","F. Torres","ECU","2022","ZAG","2","77","false","ECU-2022-b73f4bc9"
"piero-hincapie","Hincapié","ECU","2022","ZAG/LE","3","80","false","ECU-2022-b73f4bc9"
"robert-arboleda","Arboleda","ECU","2022","ZAG","4","77","false","ECU-2022-b73f4bc9"
"jose-cifuentes","Cifuentes","ECU","2022","VOL/MD","5","76","false","ECU-2022-b73f4bc9"
"willian-pacho","Pacho","ECU","2022","ZAG","6","76","false","ECU-2022-b73f4bc9"
"pervis-estupinan","Estupiñán","ECU","2022","LE","7","80","false","ECU-2022-b73f4bc9"
"carlos-gruezo","Gruezo","ECU","2022","VOL/MD","8","76","false","ECU-2022-b73f4bc9"
"ayrton-preciado","A. Preciado","ECU","2022","PE/ME","9","74","false","ECU-2022-b73f4bc9"
"romario-ibarra","Ibarra","ECU","2022","PE/PD","10","75","false","ECU-2022-b73f4bc9"
"michael-estrada","Estrada","ECU","2022","CA","11","74","false","ECU-2022-b73f4bc9"
"moises-ramirez","Ramírez","ECU","2022","GOL","12","73","false","ECU-2022-b73f4bc9"
"enner-valencia","E. Valencia","ECU","2022","CA","13","81","false","ECU-2022-b73f4bc9"
"xavier-arreaga","Arreaga","ECU","2022","ZAG","14","74","false","ECU-2022-b73f4bc9"
"angel-mena","Mena","ECU","2022","ME/PE","15","74","false","ECU-2022-b73f4bc9"
"jeremy-sarmiento","Sarmiento","ECU","2022","PE/PD","16","75","false","ECU-2022-b73f4bc9"
"angelo-preciado","Á. Preciado","ECU","2022","LD","17","77","false","ECU-2022-b73f4bc9"
"diego-palacios","Palacios","ECU","2022","LE","18","74","false","ECU-2022-b73f4bc9"
"gonzalo-plata","Plata","ECU","2022","PD/PE","19","78","false","ECU-2022-b73f4bc9"
"sebas-mendez","S. Méndez","ECU","2022","VOL/MC/MD","20","74","false","ECU-2022-b73f4bc9"
"alan-franco","Franco","ECU","2022","VOL/ZAG","21","75","false","ECU-2022-b73f4bc9"
"alexander-dominguez","Domínguez","ECU","2022","GOL","22","74","false","ECU-2022-b73f4bc9"
"moises-caicedo","Caicedo","ECU","2022","VOL/MC/MD","23","82","false","ECU-2022-b73f4bc9"
"djorkaeff-reasco","D. Reasco","ECU","2022","LE/ME","24","72","false","ECU-2022-b73f4bc9"
"jackson-porozo","Porozo","ECU","2022","ZAG","25","73","false","ECU-2022-b73f4bc9"
"kevin-rodriguez","K. Rodríguez","ECU","2022","CA","26","72","false","ECU-2022-b73f4bc9"
"hugo-lloris","Lloris","FRA","2022","GOL","1","84","false","FRA-2022-b2e89e4b"
"benjamin-pavard","Pavard","FRA","2022","LD/ZAG","2","82","false","FRA-2022-b2e89e4b"
"axel-disasi","Disasi","FRA","2022","ZAG/LD","3","76","false","FRA-2022-b2e89e4b"
"raphael-varane","Varane","FRA","2022","ZAG","4","85","false","FRA-2022-b2e89e4b"
"jules-kounde","Koundé","FRA","2022","LD/ZAG","5","82","false","FRA-2022-b2e89e4b"
"matteo-guendouzi","Guendouzi","FRA","2022","VOL/MC/MD","6","76","false","FRA-2022-b2e89e4b"
"antoine-griezmann","Griezmann","FRA","2022","MEI/CA/ME","7","88","false","FRA-2022-b2e89e4b"
"aurelien-tchouameni","Tchouaméni","FRA","2022","VOL/MD/ZAG","8","84","false","FRA-2022-b2e89e4b"
"olivier-giroud","Giroud","FRA","2022","CA","9","82","false","FRA-2022-b2e89e4b"
"kylian-mbappe","Mbappé","FRA","2022","PE/CA/PD","10","94","true","FRA-2022-b2e89e4b"
"ousmane-dembele","Dembélé","FRA","2022","PD/PE","11","83","false","FRA-2022-b2e89e4b"
"randal-kolo-muani","Kolo Muani","FRA","2022","CA/PE","12","79","false","FRA-2022-b2e89e4b"
"youssouf-fofana","Fofana","FRA","2022","VOL/MD","13","76","false","FRA-2022-b2e89e4b"
"adrien-rabiot","Rabiot","FRA","2022","ME/MC/MEI","14","82","false","FRA-2022-b2e89e4b"
"jordan-veretout","Veretout","FRA","2022","VOL/MC/MD","15","74","false","FRA-2022-b2e89e4b"
"steve-mandanda","Mandanda","FRA","2022","GOL","16","73","false","FRA-2022-b2e89e4b"
"william-saliba","Saliba","FRA","2022","ZAG","17","81","false","FRA-2022-b2e89e4b"
"dayot-upamecano","Upamecano","FRA","2022","ZAG","18","82","false","FRA-2022-b2e89e4b"
"karim-benzema","Benzema","FRA","2022","CA","19","89","false","FRA-2022-b2e89e4b"
"kingsley-coman","Coman","FRA","2022","PE/PD/ME","20","81","false","FRA-2022-b2e89e4b"
"lucas-hernandez","Lucas Hernandez","FRA","2022","LE/ZAG","21","80","false","FRA-2022-b2e89e4b"
"theo-hernandez","Theo Hernandez","FRA","2022","LE/ME","22","84","false","FRA-2022-b2e89e4b"
"alphonse-areola","Areola","FRA","2022","GOL","23","75","false","FRA-2022-b2e89e4b"
"ibrahima-konate","Konaté","FRA","2022","ZAG","24","80","false","FRA-2022-b2e89e4b"
"eduardo-camavinga","Camavinga","FRA","2022","VOL/MC/ME/MD/MEI","25","81","false","FRA-2022-b2e89e4b"
"marcus-thuram","Marcus Thuram","FRA","2022","CA/PE","26","78","false","FRA-2022-b2e89e4b"
"eiji-kawashima","Kawashima","JPN","2022","GOL","1","68","false","JPN-2022-5e0f014f"
"miki-yamane","Yamane","JPN","2022","LD/MD","2","73","false","JPN-2022-5e0f014f"
"shogo-taniguchi","Taniguchi","JPN","2022","ZAG","3","73","false","JPN-2022-5e0f014f"
"ko-itakura","Itakura","JPN","2022","ZAG","4","77","false","JPN-2022-5e0f014f"
"yuto-nagatomo","Nagatomo","JPN","2022","LE/ME","5","74","false","JPN-2022-5e0f014f"
"wataru-endo","Endō","JPN","2022","VOL/MD/ZAG","6","79","false","JPN-2022-5e0f014f"
"gaku-shibasaki","Shibasaki","JPN","2022","VOL/MC/MD","7","74","false","JPN-2022-5e0f014f"
"ritsu-doan","Dōan","JPN","2022","PD/ME/MEI","8","78","false","JPN-2022-5e0f014f"
"kaoru-mitoma","Mitoma","JPN","2022","PE/CA","9","83","false","JPN-2022-5e0f014f"
"takumi-minamino","Minamino","JPN","2022","MEI/PE/CA","10","77","false","JPN-2022-5e0f014f"
"takefusa-kubo","Kubo","JPN","2022","PD/MEI/ME","11","79","false","JPN-2022-5e0f014f"
"shuichi-gonda","Gonda","JPN","2022","GOL","12","73","false","JPN-2022-5e0f014f"
"hidemasa-morita","Morita","JPN","2022","VOL/MD","13","76","false","JPN-2022-5e0f014f"
"junya-ito","J. Itō","JPN","2022","PD/ME","14","78","false","JPN-2022-5e0f014f"
"daichi-kamada","Kamada","JPN","2022","MEI/ME","15","80","false","JPN-2022-5e0f014f"
"takehiro-tomiyasu","Tomiyasu","JPN","2022","ZAG/LD","16","81","false","JPN-2022-5e0f014f"
"ao-tanaka","Tanaka","JPN","2022","VOL/MC/MD","17","74","false","JPN-2022-5e0f014f"
"takuma-asano","Asano","JPN","2022","CA/PD","18","74","false","JPN-2022-5e0f014f"
"hiroki-sakai","Sakai","JPN","2022","LD/MD","19","74","false","JPN-2022-5e0f014f"
"shuto-machino","Machino","JPN","2022","CA/PE","20","68","false","JPN-2022-5e0f014f"
"ayase-ueda","Ueda","JPN","2022","CA","21","72","false","JPN-2022-5e0f014f"
"maya-yoshida","Yoshida","JPN","2022","ZAG","22","78","false","JPN-2022-5e0f014f"
"daniel-schmidt","Schmidt","JPN","2022","GOL","23","70","false","JPN-2022-5e0f014f"
"yuki-soma","Sōma","JPN","2022","PE/ME","24","69","false","JPN-2022-5e0f014f"
"daizen-maeda","Maeda","JPN","2022","CA/PE","25","74","false","JPN-2022-5e0f014f"
"hiroki-ito","H. Itō","JPN","2022","ZAG/LE","26","74","false","JPN-2022-5e0f014f"
"yassine-bounou","Bono","MAR","2022","GOL","1","83","false","MAR-2022-863cbcf3"
"achraf-hakimi","Hakimi","MAR","2022","LD/MD","2","84","false","MAR-2022-863cbcf3"
"noussair-mazraoui","Mazraoui","MAR","2022","LD/LE","3","79","false","MAR-2022-863cbcf3"
"sofyan-amrabat","Amrabat","MAR","2022","VOL/MD","4","81","false","MAR-2022-863cbcf3"
"nayef-aguerd","Aguerd","MAR","2022","ZAG","5","78","false","MAR-2022-863cbcf3"
"romain-saiss","Saïss","MAR","2022","ZAG","6","78","false","MAR-2022-863cbcf3"
"hakim-ziyech","Ziyech","MAR","2022","PD/MEI","7","82","false","MAR-2022-863cbcf3"
"azzedine-ounahi","Ounahi","MAR","2022","VOL/MC/MD","8","77","false","MAR-2022-863cbcf3"
"abderrazak-hamdallah","Hamdallah","MAR","2022","CA","9","73","false","MAR-2022-863cbcf3"
"anass-zaroury","Zaroury","MAR","2022","PE/CA","10","70","false","MAR-2022-863cbcf3"
"abdelhamid-sabiri","Sabiri","MAR","2022","MEI/ME","11","72","false","MAR-2022-863cbcf3"
"munir-mohamedi","Munir","MAR","2022","GOL","12","70","false","MAR-2022-863cbcf3"
"ilias-chair","Chair","MAR","2022","MEI/ME","13","73","false","MAR-2022-863cbcf3"
"zakaria-aboukhlal","Aboukhlal","MAR","2022","PD/CA","14","75","false","MAR-2022-863cbcf3"
"selim-amallah","Amallah","MAR","2022","VOL/MC/MD","15","74","false","MAR-2022-863cbcf3"
"abde-ezzalzouli","Ezzalzouli","MAR","2022","PE/CA","16","74","false","MAR-2022-863cbcf3"
"sofiane-boufal","Boufal","MAR","2022","PE/ME","17","76","false","MAR-2022-863cbcf3"
"jawad-el-yamiq","El Yamiq","MAR","2022","ZAG","18","73","false","MAR-2022-863cbcf3"
"youssef-en-nesyri","En-Nesyri","MAR","2022","CA/PD","19","78","false","MAR-2022-863cbcf3"
"achraf-dari","Dari","MAR","2022","ZAG","20","71","false","MAR-2022-863cbcf3"
"walid-cheddira","Cheddira","MAR","2022","CA","21","71","false","MAR-2022-863cbcf3"
"ahmed-reda-tagnaouti","Tagnaouti","MAR","2022","GOL","22","69","false","MAR-2022-863cbcf3"
"bilal-el-khannous","El Khannous","MAR","2022","MEI/ME","23","71","false","MAR-2022-863cbcf3"
"badr-benoun","Benoun","MAR","2022","ZAG","24","70","false","MAR-2022-863cbcf3"
"yahia-attiyat-allah","Attiyat Allah","MAR","2022","LE/LD","25","71","false","MAR-2022-863cbcf3"
"yahya-jabrane","Jabrane","MAR","2022","VOL/MD","26","70","false","MAR-2022-863cbcf3"
