player_id,player,team,year,squad,number,positions,pos_en,legend,overall,PAC,SHO,PAS,DRI,DEF,PHY,GK,enriched
ayrton-preciado,A. Preciado,ECU,2022,ECU-2022-b73f4bc9,9,PE/ME,LW/LM,False,74,73,69,67,73,52,62,42,template
romario-ibarra,Ibarra,ECU,2022,ECU-2022-b73f4bc9,10,PE/PD,LW/RW,False,75,74,70,68,74,52,62,43,template
michael-estrada,Estrada,ECU,2022,ECU-2022-b73f4bc9,11,CA,ST,False,74,72,74,65,70,47,71,42,template
moises-ramirez,Ramírez,ECU,2022,ECU-2022-b73f4bc9,12,GOL,GK,False,73,48,48,48,48,48,65,73,GK
enner-valencia,E. Valencia,ECU,2022,ECU-2022-b73f4bc9,13,CA,ST,False,81,77,80,69,75,48,76,49,template
xavier-arreaga,Arreaga,ECU,2022,ECU-2022-b73f4bc9,14,ZAG,CB,False,74,67,48,65,57,74,73,42,template
angel-mena,Mena,ECU,2022,ECU-2022-b73f4bc9,15,ME/PE,LM/LW,False,74,72,63,69,72,61,63,42,template
jeremy-sarmiento,Sarmiento,ECU,2022,ECU-2022-b73f4bc9,16,PE/PD,LW/RW,False,75,74,70,68,74,52,62,43,template
angelo-preciado,Á. Preciado,ECU,2022,ECU-2022-b73f4bc9,17,LD,RB,False,77,75,55,70,68,73,67,45,template
diego-palacios,Palacios,ECU,2022,ECU-2022-b73f4bc9,18,LE,LB,False,74,72,54,68,66,70,65,42,template
gonzalo-plata,Plata,ECU,2022,ECU-2022-b73f4bc9,19,PD/PE,RW/LW,False,78,77,72,70,77,53,64,46,template
sebas-mendez,S. Méndez,ECU,2022,ECU-2022-b73f4bc9,20,VOL/MC/MD,DM/CM/RM,False,74,65,54,71,63,73,70,42,template
alan-franco,Franco,ECU,2022,ECU-2022-b73f4bc9,21,VOL/ZAG,DM/CB,False,75,66,55,72,64,74,71,43,template
alexander-dominguez,Domínguez,ECU,2022,ECU-2022-b73f4bc9,22,GOL,GK,False,74,48,48,48,48,48,66,74,GK
moises-caicedo,Caicedo,ECU,2022,ECU-2022-b73f4bc9,23,VOL/MC/MD,DM/CM/RM,False,82,69,57,77,67,80,76,50,template
djorkaeff-reasco,D. Reasco,ECU,2022,ECU-2022-b73f4bc9,24,LE/ME,LB/LM,False,72,71,54,66,65,69,64,40,template
jackson-porozo,Porozo,ECU,2022,ECU-2022-b73f4bc9,25,ZAG,CB,False,73,66,48,64,57,73,72,41,template
kevin-rodriguez,K. Rodríguez,ECU,2022,ECU-2022-b73f4bc9,26,CA,ST,False,72,70,72,64,69,46,69,40,template
hugo-lloris,Lloris,FRA,2022,FRA-2022-b2e89e4b,1,GOL,GK,False,84,48,48,48,48,48,76,84,GK
benjamin-pavard,Pavard,FRA,2022,FRA-2022-b2e89e4b,2,LD/ZAG,RB/CB,False,82,79,57,73,71,76,69,50,template
axel-disasi,Disasi,FRA,2022,FRA-2022-b2e89e4b,3,ZAG/LD,CB/RB,False,76,68,49,66,58,76,75,44,template
raphael-varane,Varane,FRA,2022,FRA-2022-b2e89e4b,4,ZAG,CB,False,85,73,51,71,61,84,83,53,template
jules-kounde,Koundé,FRA,2022,FRA-2022-b2e89e4b,5,LD/ZAG,RB/CB,False,82,79,57,73,71,76,69,50,template
matteo-guendouzi,Guendouzi,FRA,2022,FRA-2022-b2e89e4b,6,VOL/MC/MD,DM/CM/RM,False,76,66,55,72,64,75,72,44,template
antoine-griezmann,Griezmann,FRA,2022,FRA-2022-b2e89e4b,7,MEI/CA/ME,AM/ST/LM,False,88,78,75,86,85,59,65,56,template
aurelien-tchouameni,Tchouaméni,FRA,2022,FRA-2022-b2e89e4b,8,VOL/MD/ZAG,DM/RM/CB,False,84,70,57,79,68,82,77,52,template
olivier-giroud,Giroud,FRA,2022,FRA-2022-b2e89e4b,9,CA,ST,False,82,78,81,70,76,48,76,50,template
kylian-mbappe,Mbappé,FRA,2022,FRA-2022-b2e89e4b,10,PE/CA/PD,LW/ST/RW,True,94,92,83,80,92,57,71,62,template
ousmane-dembele,Dembélé,FRA,2022,FRA-2022-b2e89e4b,11,PD/PE,RW/LW,False,83,82,76,73,82,54,66,51,template
randal-kolo-muani,Kolo Muani,FRA,2022,FRA-2022-b2e89e4b,12,CA/PE,ST/LW,False,79,76,79,68,74,48,74,47,template
youssouf-fofana,Fofana,FRA,2022,FRA-2022-b2e89e4b,13,VOL/MD,DM/RM,False,76,66,55,72,64,75,72,44,template
adrien-rabiot,Rabiot,FRA,2022,FRA-2022-b2e89e4b,14,ME/MC/MEI,LM/CM/AM,False,82,78,67,75,78,64,67,50,template
jordan-veretout,Veretout,FRA,2022,FRA-2022-b2e89e4b,15,VOL/MC/MD,DM/CM/RM,False,74,65,54,71,63,73,70,42,template
steve-mandanda,Mandanda,FRA,2022,FRA-2022-b2e89e4b,16,GOL,GK,False,73,48,48,48,48,48,65,73,GK
william-saliba,Saliba,FRA,2022,FRA-2022-b2e89e4b,17,ZAG,CB,False,81,71,50,69,60,80,79,49,template
dayot-upamecano,Upamecano,FRA,2022,FRA-2022-b2e89e4b,18,ZAG,CB,False,82,72,50,69,60,81,80,50,template
karim-benzema,Benzema,FRA,2022,FRA-2022-b2e89e4b,19,CA,ST,False,89,84,88,74,81,49,81,57,template
kingsley-coman,Coman,FRA,2022,FRA-2022-b2e89e4b,20,PE/PD/ME,LW/RW/LM,False,81,80,74,72,80,54,65,49,template
lucas-hernandez,Lucas Hernandez,FRA,2022,FRA-2022-b2e89e4b,21,LE/ZAG,LB/CB,False,80,78,56,72,70,75,68,48,template
theo-hernandez,Theo Hernandez,FRA,2022,FRA-2022-b2e89e4b,22,LE/ME,LB/LM,False,84,81,57,74,72,78,70,52,template
alphonse-areola,Areola,FRA,2022,FRA-2022-b2e89e4b,23,GOL,GK,False,75,48,48,48,48,48,67,75,GK
ibrahima-konate,Konaté,FRA,2022,FRA-2022-b2e89e4b,24,ZAG,CB,False,80,70,50,68,59,80,78,48,template
eduardo-camavinga,Camavinga,FRA,2022,FRA-2022-b2e89e4b,25,VOL/MC/ME/MD/MEI,DM/CM/LM/RM/AM,False,81,69,56,76,66,80,75,49,template
marcus-thuram,Marcus Thuram,FRA,2022,FRA-2022-b2e89e4b,26,CA/PE,ST/LW,False,78,75,78,68,73,47,74,46,template
eiji-kawashima,Kawashima,JPN,2022,JPN-2022-5e0f014f,1,GOL,GK,False,68,48,48,48,48,48,60,68,GK
miki-yamane,Yamane,JPN,2022,JPN-2022-5e0f014f,2,LD/MD,RB/RM,False,73,72,54,67,66,70,64,41,template
shogo-taniguchi,Taniguchi,JPN,2022,JPN-2022-5e0f014f,3,ZAG,CB,False,73,66,48,64,57,73,72,41,template
ko-itakura,Itakura,JPN,2022,JPN-2022-5e0f014f,4,ZAG,CB,False,77,69,49,67,58,77,76,45,template
yuto-nagatomo,Nagatomo,JPN,2022,JPN-2022-5e0f014f,5,LE/ME,LB/LM,False,74,72,54,68,66,70,65,42,template
wataru-endo,Endō,JPN,2022,JPN-2022-5e0f014f,6,VOL/MD/ZAG,DM/RM/CB,False,79,68,56,75,66,78,74,47,template
gaku-shibasaki,Shibasaki,JPN,2022,JPN-2022-5e0f014f,7,VOL/MC/MD,DM/CM/RM,False,74,65,54,71,63,73,70,42,template
ritsu-doan,Dōan,JPN,2022,JPN-2022-5e0f014f,8,PD/ME/MEI,RW/LM/AM,False,78,77,72,70,77,53,64,46,template
kaoru-mitoma,Mitoma,JPN,2022,JPN-2022-5e0f014f,9,PE/CA,LW/ST,False,83,82,76,73,82,54,66,51,template
takumi-minamino,Minamino,JPN,2022,JPN-2022-5e0f014f,10,MEI/PE/CA,AM/LW/ST,False,77,70,68,76,75,55,61,45,template
takefusa-kubo,Kubo,JPN,2022,JPN-2022-5e0f014f,11,PD/MEI/ME,RW/AM/LM,False,79,78,73,70,78,54,64,47,template
shuichi-gonda,Gonda,JPN,2022,JPN-2022-5e0f014f,12,GOL,GK,False,73,48,48,48,48,48,65,73,GK
hidemasa-morita,Morita,JPN,2022,JPN-2022-5e0f014f,13,VOL/MD,DM/RM,False,76,66,55,72,64,75,72,44,template
junya-ito,J. Itō,JPN,2022,JPN-2022-5e0f014f,14,PD/ME,RW/LM,False,78,77,72,70,77,53,64,46,template
daichi-kamada,Kamada,JPN,2022,JPN-2022-5e0f014f,15,MEI/ME,AM/LM,False,80,72,70,79,78,56,62,48,template
takehiro-tomiyasu,Tomiyasu,JPN,2022,JPN-2022-5e0f014f,16,ZAG/LD,CB/RB,False,81,71,50,69,60,80,79,49,template
ao-tanaka,Tanaka,JPN,2022,JPN-2022-5e0f014f,17,VOL/MC/MD,DM/CM/RM,False,74,65,54,71,63,73,70,42,template
takuma-asano,Asano,JPN,2022,JPN-2022-5e0f014f,18,CA/PD,ST/RW,False,74,72,74,65,70,47,71,42,template
hiroki-sakai,Sakai,JPN,2022,JPN-2022-5e0f014f,19,LD/MD,RB/RM,False,74,72,54,68,66,70,65,42,template
shuto-machino,Machino,JPN,2022,JPN-2022-5e0f014f,20,CA/PE,ST/LW,False,68,67,68,62,66,46,66,40,template
ayase-ueda,Ueda,JPN,2022,JPN-2022-5e0f014f,21,CA,ST,False,72,70,72,64,69,46,69,40,template
maya-yoshida,Yoshida,JPN,2022,JPN-2022-5e0f014f,22,ZAG,CB,False,78,69,49,67,58,78,77,46,template
daniel-schmidt,Schmidt,JPN,2022,JPN-2022-5e0f014f,23,GOL,GK,False,70,48,48,48,48,48,62,70,GK
yuki-soma,Sōma,JPN,2022,JPN-2022-5e0f014f,24,PE/ME,LW/LM,False,69,69,66,64,69,51,60,40,template
daizen-maeda,Maeda,JPN,2022,JPN-2022-5e0f014f,25,CA/PE,ST/LW,False,74,72,74,65,70,47,71,42,template
hiroki-ito,H. Itō,JPN,2022,JPN-2022-5e0f014f,26,ZAG/LE,CB/LB,False,74,67,48,65,57,74,73,42,template
yassine-bounou,Bono,MAR,2022,MAR-2022-863cbcf3,1,GOL,GK,False,83,48,48,48,48,48,75,83,GK
achraf-hakimi,Hakimi,MAR,2022,MAR-2022-863cbcf3,2,LD/MD,RB/RM,False,84,81,57,74,72,78,70,52,template
noussair-mazraoui,Mazraoui,MAR,2022,MAR-2022-863cbcf3,3,LD/LE,RB/LB,False,79,77,56,71,69,74,68,47,template
sofyan-amrabat,Amrabat,MAR,2022,MAR-2022-863cbcf3,4,VOL/MD,DM/RM,False,81,69,56,76,66,80,75,49,template
nayef-aguerd,Aguerd,MAR,2022,MAR-2022-863cbcf3,5,ZAG,CB,False,78,69,49,67,58,78,77,46,template
romain-saiss,Saïss,MAR,2022,MAR-2022-863cbcf3,6,ZAG,CB,False,78,69,49,67,58,78,77,46,template
hakim-ziyech,Ziyech,MAR,2022,MAR-2022-863cbcf3,7,PD/MEI,RW/AM,False,82,81,75,72,81,54,66,50,template
azzedine-ounahi,Ounahi,MAR,2022,MAR-2022-863cbcf3,8,VOL/MC/MD,DM/CM/RM,False,77,67,55,73,64,76,72,45,template
abderrazak-hamdallah,Hamdallah,MAR,2022,MAR-2022-863cbcf3,9,CA,ST,False,73,71,73,65,69,47,70,41,template
anass-zaroury,Zaroury,MAR,2022,MAR-2022-863cbcf3,10,PE/CA,LW/ST,False,70,70,66,65,70,51,60,40,template
abdelhamid-sabiri,Sabiri,MAR,2022,MAR-2022-863cbcf3,11,MEI/ME,AM/LM,False,72,67,65,72,71,54,59,40,template
munir-mohamedi,Munir,MAR,2022,MAR-2022-863cbcf3,12,GOL,GK,False,70,48,48,48,48,48,62,70,GK
ilias-chair,Chair,MAR,2022,MAR-2022-863cbcf3,13,MEI/ME,AM/LM,False,73,68,66,72,72,54,59,41,template
zakaria-aboukhlal,Aboukhlal,MAR,2022,MAR-2022-863cbcf3,14,PD/CA,RW/ST,False,75,74,70,68,74,52,62,43,template
selim-amallah,Amallah,MAR,2022,MAR-2022-863cbcf3,15,VOL/MC/MD,DM/CM/RM,False,74,65,54,71,63,73,70,42,template
abde-ezzalzouli,Ezzalzouli,MAR,2022,MAR-2022-863cbcf3,16,PE/CA,LW/ST,False,74,73,69,67,73,52,62,42,template
sofiane-boufal,Boufal,MAR,2022,MAR-2022-863cbcf3,17,PE/ME,LW/LM,False,76,75,71,68,75,53,63,44,template
jawad-el-yamiq,El Yamiq,MAR,2022,MAR-2022-863cbcf3,18,ZAG,CB,False,73,66,48,64,57,73,72,41,template
youssef-en-nesyri,En-Nesyri,MAR,2022,MAR-2022-863cbcf3,19,CA/PD,ST/RW,False,78,75,78,68,73,47,74,46,template
achraf-dari,Dari,MAR,2022,MAR-2022-863cbcf3,20,ZAG,CB,False,71,65,48,63,56,71,70,40,template
walid-cheddira,Cheddira,MAR,2022,MAR-2022-863cbcf3,21,CA,ST,False,71,69,71,64,68,46,68,40,template
ahmed-reda-tagnaouti,Tagnaouti,MAR,2022,MAR-2022-863cbcf3,22,GOL,GK,False,69,48,48,48,48,48,61,69,GK
bilal-el-khannous,El Khannous,MAR,2022,MAR-2022-863cbcf3,23,MEI/ME,AM/LM,False,71,66,65,71,70,54,58,40,template
badr-benoun,Benoun,MAR,2022,MAR-2022-863cbcf3,24,ZAG,CB,False,70,64,48,63,56,70,70,40,template
yahia-attiyat-allah,Attiyat Allah,MAR,2022,MAR-2022-863cbcf3,25,LE/LD,LB/RB,False,71,70,54,66,65,68,63,40,template
yahya-jabrane,Jabrane,MAR,2022,MAR-2022-863cbcf3,26,VOL/MD,DM/RM,False,70,63,53,68,61,70,67,40,template
kim-seung-gyu,Seung-gyu,KOR,2022,KOR-2022-a971e52d,1,GOL,GK,False,79,48,48,48,48,48,71,79,GK
yoon-jong-gyu,Jong-gyu,KOR,2022,KOR-2022-a971e52d,2,LD,RB,False,70,69,53,65,64,68,63,40,template
kim-jin-su,Jin-su,KOR,2022,KOR-2022-a971e52d,3,LE,LB,False,81,78,56,72,71,76,69,49,template
kim-min-jae,Min-jae,KOR,2022,KOR-2022-a971e52d,4,ZAG,CB,False,88,75,51,73,62,87,85,56,template
jung-woo-young,Woo-young,KOR,2022,KOR-2022-a971e52d,5,VOL/MC/MD,DM/CM/RM,False,83,70,57,78,68,81,77,51,template
hwang-in-beom,In-beom,KOR,2022,KOR-2022-a971e52d,6,VOL/MC/MD,DM/CM/RM,False,79,68,56,75,66,78,74,47,template
son-heung-min,Heung-min,KOR,2022,KOR-2022-a971e52d,7,CA/PE,ST/LW,True,91,85,90,75,82,49,83,59,template
paik-seung-ho,Seung-ho,KOR,2022,KOR-2022-a971e52d,8,MC/MEI/ME,CM/AM/LM,False,74,67,61,73,69,66,65,42,template
cho-gue-sung,Gue-sung,KOR,2022,KOR-2022-a971e52d,9,CA,ST,False,76,73,76,67,72,47,72,44,template
lee-jae-sung,Jae-sung,KOR,2022,KOR-2022-a971e52d,10,MC/MEI,CM/AM,False,86,74,66,84,78,74,72,54,template
hwang-hee-chan,Hee-chan,KOR,2022,KOR-2022-a971e52d,11,MC/MEI,CM/AM,False,86,74,66,84,78,74,72,54,template
song-bum-keun,Bum-keun,KOR,2022,KOR-2022-a971e52d,12,GOL,GK,False,71,48,48,48,48,48,63,71,GK
son-jun-ho,Jun-ho,KOR,2022,KOR-2022-a971e52d,13,MC/MEI/ME,CM/AM/LM,False,72,66,60,72,68,65,64,40,template
hong-chul,Chul,KOR,2022,KOR-2022-a971e52d,14,LE,LB,False,80,78,56,72,70,75,68,48,template
kim-moon-hwan,Moon-hwan,KOR,2022,KOR-2022-a971e52d,15,LE,LB,False,74,72,54,68,66,70,65,42,template
hwang-ui-jo,Ui-jo,KOR,2022,KOR-2022-a971e52d,16,CA,ST,False,84,80,83,71,77,48,78,52,template
na-sang-ho,Sang-ho,KOR,2022,KOR-2022-a971e52d,17,VOL/MC/MD,DM/CM/RM,False,76,66,55,72,64,75,72,44,template
lee-kang-in,Kang-in,KOR,2022,KOR-2022-a971e52d,18,MC/MEI,CM/AM,False,77,69,62,76,71,68,67,45,template
kim-young-gwon,Young-gwon,KOR,2022,KOR-2022-a971e52d,19,ZAG,CB,False,84,73,50,70,61,83,82,52,template
kwon-kyung-won,Kyung-won,KOR,2022,KOR-2022-a971e52d,20,ZAG,CB,False,76,68,49,66,58,76,75,44,template
jo-hyeon-woo,Hyeon-woo,KOR,2022,KOR-2022-a971e52d,21,GOL,GK,False,75,48,48,48,48,48,67,75,GK
kwon-chang-hoon,Chang-hoon,KOR,2022,KOR-2022-a971e52d,22,MEI/PD,AM/RW,False,81,73,71,80,79,56,62,49,template
kim-tae-hwan,Tae-hwan,KOR,2022,KOR-2022-a971e52d,23,ZAG,CB,False,73,66,48,64,57,73,72,41,template
cho-yu-min,Yu-min,KOR,2022,KOR-2022-a971e52d,24,ZAG,CB,False,70,64,48,63,56,70,70,40,template
jeong-woo-yeong,Woo-yeong,KOR,2022,KOR-2022-a971e52d,25,MC/MEI/ME,CM/AM/LM,False,72,66,60,72,68,65,64,40,template
song-min-kyu,Min-kyu,KOR,2022,KOR-2022-a971e52d,26,MC/MEI/ME,CM/AM/LM,False,71,65,59,71,67,65,63,40,template
rui-patricio,Rui Patrício,POR,2022,POR-2022-e262ce0f,1,GOL,GK,False,81,48,48,48,48,48,73,81,GK
diogo-dalot,Dalot,POR,2022,POR-2022-e262ce0f,2,LD/MD,RB/RM,False,78,76,56,70,69,74,67,46,template
pepe,Pepe,POR,2022,POR-2022-e262ce0f,3,ZAG,CB,False,80,70,50,68,59,80,78,48,template
ruben-dias,Rúben Dias,POR,2022,POR-2022-e262ce0f,4,ZAG,CB,False,86,74,51,72,61,85,84,54,template
raphael-guerreiro,Guerreiro,POR,2022,POR-2022-e262ce0f,5,LE/ME,LB/LM,False,80,78,56,72,70,75,68,48,template
joao-palhinha,Palhinha,POR,2022,POR-2022-e262ce0f,6,VOL,DM,False,79,68,56,75,66,78,74,47,template
cristiano-ronaldo,Cristiano Ronaldo,POR,2022,POR-2022-e262ce0f,7,CA/PE,ST/LW,True,86,81,85,72,79,49,79,54,template
bruno-fernandes,Bruno Fernandes,POR,2022,POR-2022-e262ce0f,8,VOL/MC/MEI/MD,DM/CM/AM/RM,False,85,71,58,80,68,83,78,53,template
andre-silva,André Silva,POR,2022,POR-2022-e262ce0f,9,CA,ST,False,76,73,76,67,72,47,72,44,template
bernardo-silva,Bernardo Silva,POR,2022,POR-2022-e262ce0f,10,MEI/MD/PD,AM/RM/RW,False,86,76,74,84,83,58,64,54,template
joao-felix,João Félix,POR,2022,POR-2022-e262ce0f,11,CA/PE/MEI,ST/LW/AM,False,80,76,80,69,74,48,75,48,template
jose-sa,José Sá,POR,2022,POR-2022-e262ce0f,12,GOL,GK,False,74,48,48,48,48,48,66,74,GK
danilo-pereira,Danilo Pereira,POR,2022,POR-2022-e262ce0f,13,VOL/ZAG,DM/CB,False,76,66,55,72,64,75,72,44,template
william-carvalho,William Carvalho,POR,2022,POR-2022-e262ce0f,14,VOL,DM,False,77,67,55,73,64,76,72,45,template
rafael-leao,Rafael Leão,POR,2022,POR-2022-e262ce0f,15,PE/CA,LW/ST,False,82,81,75,72,81,54,66,50,template
vitinha,Vitinha,POR,2022,POR-2022-e262ce0f,16,MC,CM,False,78,69,63,77,72,69,67,46,template
joao-mario,João Mário,POR,2022,POR-2022-e262ce0f,17,VOL/MC/MD,DM/CM/RM,False,75,66,55,72,64,74,71,43,template
ruben-neves,Rúben Neves,POR,2022,POR-2022-e262ce0f,18,MC,CM,False,78,69,63,77,72,69,67,46,template
nuno-mendes,Nuno Mendes,POR,2022,POR-2022-e262ce0f,19,LE/ME,LB/LM,False,80,78,56,72,70,75,68,48,template
joao-cancelo,Cancelo,POR,2022,POR-2022-e262ce0f,20,LD/LE/MD,RB/LB/RM,False,84,81,57,74,72,78,70,52,template
ricardo-horta,Ricardo Horta,POR,2022,POR-2022-e262ce0f,21,PE/CA/PD,LW/ST/RW,False,73,72,68,67,72,52,61,41,template
diogo-costa,Diogo Costa,POR,2022,POR-2022-e262ce0f,22,GOL,GK,False,79,48,48,48,48,48,71,79,GK
matheus-nunes,Matheus Nunes,POR,2022,POR-2022-e262ce0f,23,MC,CM,False,76,68,62,75,71,68,66,44,template
antonio-silva,António Silva,POR,2022,POR-2022-e262ce0f,24,ZAG,CB,False,74,67,48,65,57,74,73,42,template
otavio,Otávio,POR,2022,POR-2022-e262ce0f,25,VOL/MD/MC/PD,DM/RM/CM/RW,False,75,66,55,72,64,74,71,43,template
goncalo-ramos,Gonçalo Ramos,POR,2022,POR-2022-e262ce0f,26,CA,ST,False,76,73,76,67,72,47,72,44,template
juan-musso,Musso,ARG,2026,ARG-2026-54d7baad,1,GOL,GK,False,80,48,48,48,48,48,72,80,GK
leonardo-balerdi,Balerdi,ARG,2026,ARG-2026-54d7baad,2,ZAG/LD,CB/RB,False,81,71,50,69,60,80,79,49,template
nicolas-tagliafico,Tagliafico,ARG,2026,ARG-2026-54d7baad,3,LE/ME,LB/LM,False,83,80,57,74,72,77,70,51,template
gonzalo-montiel,Montiel,ARG,2026,ARG-2026-54d7baad,4,LD/MD,RB/RM,False,81,78,56,72,71,76,69,49,template
leandro-paredes,Paredes,ARG,2026,ARG-2026-54d7baad,5,VOL/MD,DM/RM,False,83,70,57,78,68,81,77,51,template
lisandro-martinez,L. Martínez,ARG,2026,ARG-2026-54d7baad,6,ZAG/LE,CB/LB,False,85,73,51,71,61,84,83,53,template
rodrigo-de-paul,De Paul,ARG,2026,ARG-2026-54d7baad,7,VOL/MC/MD/ME/MEI,DM/CM/RM/LM/AM,False,85,71,58,80,68,83,78,53,template
valentin-barco,Barco,ARG,2026,ARG-2026-54d7baad,8,LE/ME,LB/LM,False,76,74,55,69,68,72,66,44,template
julian-alvarez,J. Álvarez,ARG,2026,ARG-2026-54d7baad,9,CA/PE/MEI,ST/LW/AM,False,90,84,89,74,82,49,82,58,template
lionel-messi,Messi,ARG,2026,ARG-2026-54d7baad,10,PD/MEI/CA,RW/AM/ST,True,94,92,83,80,92,57,71,62,template
giovani-lo-celso,Lo Celso,ARG,2026,ARG-2026-54d7baad,11,MC/ME/MEI,CM/LM/AM,False,81,71,64,80,74,71,69,49,template
geronimo-rulli,Rulli,ARG,2026,ARG-2026-54d7baad,12,GOL,GK,False,78,48,48,48,48,48,70,78,GK
cristian-romero,C. Romero,ARG,2026,ARG-2026-54d7baad,13,ZAG,CB,False,87,75,51,72,62,86,84,55,template
exequiel-palacios,Palacios,ARG,2026,ARG-2026-54d7baad,14,VOL/MD,DM/RM,False,82,69,57,77,67,80,76,50,template
nicolas-gonzalez,N. González,ARG,2026,ARG-2026-54d7baad,15,PE/PD/CA,LW/RW/ST,False,81,80,74,72,80,54,65,49,template
thiago-almada,Almada,ARG,2026,ARG-2026-54d7baad,16,MEI/ME/PE,AM/LM/LW,False,80,72,70,79,78,56,62,48,template
giuliano-simeone,Simeone,ARG,2026,ARG-2026-54d7baad,17,PD/PE/CA,RW/LW/ST,False,78,77,72,70,77,53,64,46,template
nico-paz,Paz,ARG,2026,ARG-2026-54d7baad,18,MEI/ME,AM/LM,False,80,72,70,79,78,56,62,48,template
nicolas-otamendi,Otamendi,ARG,2026,ARG-2026-54d7baad,19,ZAG,CB,False,82,72,50,69,60,81,80,50,template
alexis-mac-allister,Mac Allister,ARG,2026,ARG-2026-54d7baad,20,VOL/MC/MD/ME/MEI,DM/CM/RM/LM/AM,False,88,73,59,82,70,86,80,56,template
jose-manuel-lopez,J. M. López,ARG,2026,ARG-2026-54d7baad,21,CA/PD,ST/RW,False,75,72,75,66,71,47,71,43,template
lautaro-martinez,Lautaro,ARG,2026,ARG-2026-54d7baad,22,CA/PE,ST/LW,False,88,83,87,73,80,49,81,56,template
emiliano-martinez,E. Martínez,ARG,2026,ARG-2026-54d7baad,23,GOL,GK,False,88,48,48,48,48,48,80,88,GK
enzo-fernandez,Enzo Fernández,ARG,2026,ARG-2026-54d7baad,24,VOL/MC/MD,DM/CM/RM,False,87,72,58,81,70,85,79,55,template
facundo-medina,Medina,ARG,2026,ARG-2026-54d7baad,25,ZAG/LE,CB/LB,False,77,69,49,67,58,77,76,45,template
nahuel-molina,Molina,ARG,2026,ARG-2026-54d7baad,26,LD/MD,RB/RM,False,81,78,56,72,71,76,69,49,template
seny-dieng,Dieng,SEN,2022,SEN-2022-a462e9ea,1,GOL,GK,False,74,48,48,48,48,48,66,74,GK
edouard-mendy,E. Mendy,SEN,2022,SEN-2022-a462e9ea,16,GOL,GK,True,87,48,48,48,48,48,79,87,GK
alfred-gomis,Gomis,SEN,2022,SEN-2022-a462e9ea,23,GOL,GK,False,73,48,48,48,48,48,65,73,GK
kalidou-koulibaly,Koulibaly,SEN,2022,SEN-2022-a462e9ea,3,ZAG,CB,False,87,75,51,72,62,86,84,55,template
pape-abou-cisse,P.A. Cissé,SEN,2022,SEN-2022-a462e9ea,4,ZAG,CB,False,76,68,49,66,58,76,75,44,template
cheikhou-kouyate,Kouyaté,SEN,2022,SEN-2022-a462e9ea,8,VOL/ZAG,DM/CB,False,78,67,56,74,65,77,73,46,template
moussa-ndiaye,M. Ndiaye,SEN,2022,SEN-2022-a462e9ea,10,ZAG,CB,False,72,66,48,64,56,72,71,40,template
fode-ballo-toure,Ballo-Touré,SEN,2022,SEN-2022-a462e9ea,12,LE,LB,False,75,73,55,68,67,71,66,43,template
ismail-jakobs,Jakobs,SEN,2022,SEN-2022-a462e9ea,14,LE/PE,LB/LW,False,77,75,55,70,68,73,67,45,template
youssouf-sabaly,Sabaly,SEN,2022,SEN-2022-a462e9ea,21,LD,RB,False,79,77,56,71,69,74,68,47,template
abdou-diallo,A. Diallo,SEN,2022,SEN-2022-a462e9ea,22,ZAG/LE,CB/LB,False,80,70,50,68,59,80,78,48,template
idrissa-gana-gueye,Gana Gueye,SEN,2022,SEN-2022-a462e9ea,5,VOL/MD,DM/RM,False,86,72,58,80,69,84,79,54,template
nampalys-mendy,N. Mendy,SEN,2022,SEN-2022-a462e9ea,6,VOL,DM,False,77,67,55,73,64,76,72,45,template
krepin-diatta,Diatta,SEN,2022,SEN-2022-a462e9ea,15,PD/MEI,RW/AM,False,82,81,75,72,81,54,66,50,template
pape-matar-sarr,P.M. Sarr,SEN,2022,SEN-2022-a462e9ea,17,MC/ME/MEI,CM/LM/AM,False,80,70,64,79,73,70,68,48,template
pape-gueye,P. Gueye,SEN,2022,SEN-2022-a462e9ea,26,VOL,DM,False,74,65,54,71,63,73,70,42,template
nicolas-jackson,N. Jackson,SEN,2022,SEN-2022-a462e9ea,7,CA/PD,ST/RW,False,78,75,78,68,73,47,74,46,template
boulaye-dia,Dia,SEN,2022,SEN-2022-a462e9ea,9,CA,ST,False,82,78,81,70,76,48,76,50,template
iliman-ndiaye,I. Ndiaye,SEN,2022,SEN-2022-a462e9ea,13,CA/PE,ST/LW,False,79,76,79,68,74,48,74,47,template
ismaila-sarr,I. Sarr,SEN,2022,SEN-2022-a462e9ea,18,PD/PE,RW/LW,False,83,82,76,73,82,54,66,51,template
famara-diedhiou,Diédhiou,SEN,2022,SEN-2022-a462e9ea,19,CA,ST,False,78,75,78,68,73,47,74,46,template
bamba-dieng,B. Dieng,SEN,2022,SEN-2022-a462e9ea,20,CA/PE,ST/LW,False,76,73,76,67,72,47,72,44,template
marko-dmitrovic,Dmitrović,SRB,2022,SRB-2022-ae3730fe,1,GOL,GK,False,78,48,48,48,48,48,70,78,GK
strahinja-pavlovic,Pavlović,SRB,2022,SRB-2022-ae3730fe,2,ZAG/LE,CB/LB,False,79,70,49,68,59,79,77,47,template
strahinja-erakovic,Eraković,SRB,2022,SRB-2022-ae3730fe,3,ZAG,CB,False,75,67,49,66,57,75,74,43,template
